All Iterations
Op ID,Op Name,Direction,Op Type,No. Calls,TC Eligible,Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns),Data Type,Stack Trace
"TENSOR_59","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7260,7260.0,7260,7260,0,0.0,0,0,7260,7260.0,7260,7260,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_6","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7470,7470.0,7470,7470,0,0.0,0,0,7470,7470.0,7470,7470,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_60","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,6850,6850.0,6850,6850,0,0.0,0,0,6850,6850.0,6850,6850,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_61","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7260,7260.0,7260,7260,0,0.0,0,0,7260,7260.0,7260,7260,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_62","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7280,7280.0,7280,7280,0,0.0,0,0,7280,7280.0,7280,7280,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_63","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7100,7100.0,7100,7100,0,0.0,0,0,7100,7100.0,7100,7100,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_64","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7100,7100.0,7100,7100,0,0.0,0,0,7100,7100.0,7100,7100,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_65","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7210,7210.0,7210,7210,0,0.0,0,0,7210,7210.0,7210,7210,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_66","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7319,7319.0,7319,7319,0,0.0,0,0,7319,7319.0,7319,7319,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_67","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7080,7080.0,7080,7080,0,0.0,0,0,7080,7080.0,7080,7080,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_68","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7310,7310.0,7310,7310,0,0.0,0,0,7310,7310.0,7310,7310,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_69","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7250,7250.0,7250,7250,0,0.0,0,0,7250,7250.0,7250,7250,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_7","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7360,7360.0,7360,7360,0,0.0,0,0,7360,7360.0,7360,7360,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_70","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7190,7190.0,7190,7190,0,0.0,0,0,7190,7190.0,7190,7190,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_71","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7180,7180.0,7180,7180,0,0.0,0,0,7180,7180.0,7180,7180,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_72","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7090,7090.0,7090,7090,0,0.0,0,0,7090,7090.0,7090,7090,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_73","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7630,7630.0,7630,7630,0,0.0,0,0,7630,7630.0,7630,7630,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_74","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7520,7520.0,7520,7520,0,0.0,0,0,7520,7520.0,7520,7520,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_75","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7180,7180.0,7180,7180,0,0.0,0,0,7180,7180.0,7180,7180,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_76","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7460,7460.0,7460,7460,0,0.0,0,0,7460,7460.0,7460,7460,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_77","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7230,7230.0,7230,7230,0,0.0,0,0,7230,7230.0,7230,7230,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_78","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7370,7370.0,7370,7370,0,0.0,0,0,7370,7370.0,7370,7370,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_79","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7440,7440.0,7440,7440,0,0.0,0,0,7440,7440.0,7440,7440,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_8","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7340,7340.0,7340,7340,0,0.0,0,0,7340,7340.0,7340,7340,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
"TENSOR_80","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/tensor",fprop,"tensor",1,no,no,7250,7250.0,7250,7250,0,0.0,0,0,7250,7250.0,7250,7250,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:56"
