All Iterations
Op ID,Op Name,Direction,Op Type,No. Calls,TC Eligible,Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns),Data Type,Stack Trace
"ZEROS_38","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5090,5090.0,5090,5090,0,0.0,0,0,5090,5090.0,5090,5090,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_39","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5420,5420.0,5420,5420,0,0.0,0,0,5420,5420.0,5420,5420,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:194
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:135
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_4","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5550,5550.0,5550,5550,0,0.0,0,0,5550,5550.0,5550,5550,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_40","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5290,5290.0,5290,5290,0,0.0,0,0,5290,5290.0,5290,5290,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_41","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5040,5040.0,5040,5040,0,0.0,0,0,5040,5040.0,5040,5040,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_42","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5470,5470.0,5470,5470,0,0.0,0,0,5470,5470.0,5470,5470,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_43","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5120,5120.0,5120,5120,0,0.0,0,0,5120,5120.0,5120,5120,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_44","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,7140,7140.0,7140,7140,0,0.0,0,0,7140,7140.0,7140,7140,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_45","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,4990,4990.0,4990,4990,0,0.0,0,0,4990,4990.0,4990,4990,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_46","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5040,5040.0,5040,5040,0,0.0,0,0,5040,5040.0,5040,5040,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_47","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5160,5160.0,5160,5160,0,0.0,0,0,5160,5160.0,5160,5160,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_48","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5310,5310.0,5310,5310,0,0.0,0,0,5310,5310.0,5310,5310,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_49","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5050,5050.0,5050,5050,0,0.0,0,0,5050,5050.0,5050,5050,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_5","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5330,5330.0,5330,5330,0,0.0,0,0,5330,5330.0,5330,5330,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_50","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,6490,6490.0,6490,6490,0,0.0,0,0,6490,6490.0,6490,6490,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_51","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5200,5200.0,5200,5200,0,0.0,0,0,5200,5200.0,5200,5200,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_52","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,7360,7360.0,7360,7360,0,0.0,0,0,7360,7360.0,7360,7360,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_53","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5030,5030.0,5030,5030,0,0.0,0,0,5030,5030.0,5030,5030,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_54","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,7410,7410.0,7410,7410,0,0.0,0,0,7410,7410.0,7410,7410,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_55","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,4969,4969.0,4969,4969,0,0.0,0,0,4969,4969.0,4969,4969,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_56","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,7130,7130.0,7130,7130,0,0.0,0,0,7130,7130.0,7130,7130,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_57","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5260,5260.0,5260,5260,0,0.0,0,0,5260,5260.0,5260,5260,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_58","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5750,5750.0,5750,5750,0,0.0,0,0,5750,5750.0,5750,5750,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_59","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5410,5410.0,5410,5410,0,0.0,0,0,5410,5410.0,5410,5410,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:41
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
"ZEROS_6","/module/tumor_predict/load_model/densenet121_change_avg::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/zeros",fprop,"zeros",1,no,no,5230,5230.0,5230,5230,0,0.0,0,0,5230,5230.0,5230,5230,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:141
../stroke/brain-ct-pipeline/src/tumor_predict.py:104
../stroke/brain-ct-pipeline/src/tumor_predict.py:61
../stroke/brain-ct-pipeline/src/tumor_predict.py:35
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:251
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:183
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:115
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:33
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:129
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:51"
